nu,kernel,gamma,percentile,threshold,auc,f1_score,accuracy,predictions_csv
0.1,rbf,0.001,96,0.00025512217409602296,0.6758333333333333,0.45,0.6,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelrbf_gamma0.001_20251219_115626.csv
0.1,rbf,0.01,96,0.0003384355569761631,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelrbf_gamma0.01_20251219_115626.csv
0.1,rbf,0.05,96,0.0004374560537647132,0.5933333333333333,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelrbf_gamma0.05_20251219_115626.csv
0.1,rbf,0.1,96,0.00039300156919407526,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelrbf_gamma0.1_20251219_115626.csv
0.1,rbf,0.3,96,0.0003906250136089945,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelrbf_gamma0.3_20251219_115627.csv
0.1,rbf,0.5,96,0.0003906250000000888,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelrbf_gamma0.5_20251219_115627.csv
0.1,rbf,0.8,96,0.00039062500000001943,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelrbf_gamma0.8_20251219_115627.csv
0.1,rbf,1.0,96,0.00039062500000001943,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelrbf_gamma1.0_20251219_115627.csv
0.1,linear,N/A,96,0.0002662885126619154,0.4033333333333333,0.0,0.7090909090909091,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernellinear_gammascale_20251219_115627.csv
0.1,poly,N/A,96,6.59358810716755e-05,0.6933333333333332,0.44,0.4909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelpoly_gammascale_20251219_115627.csv
0.1,sigmoid,N/A,96,0.00028989981797041144,0.31833333333333336,0.18181818181818182,0.509090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.100_kernelsigmoid_gammascale_20251219_115627.csv
0.15,rbf,scale,96,0.3376495027075123,0.6691666666666667,0.6,0.7818181818181819,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gammascale_20251219_115627.csv
0.15,rbf,auto,96,0.9382211993553885,0.6591666666666667,0.6206896551724138,0.8,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gammaauto_20251219_115627.csv
0.15,rbf,0.001,96,0.00020401793213248087,0.6758333333333333,0.45,0.6,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gamma0.001_20251219_115627.csv
0.15,rbf,0.01,96,0.0002787366437502003,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gamma0.01_20251219_115627.csv
0.15,rbf,0.05,96,0.0006538884232515352,0.5941666666666666,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gamma0.05_20251219_115628.csv
0.15,rbf,0.1,96,0.0005895018178460887,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gamma0.1_20251219_115628.csv
0.15,rbf,0.3,96,0.0005859375204130268,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gamma0.3_20251219_115628.csv
0.15,rbf,0.5,96,0.0005859374999996614,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gamma0.5_20251219_115628.csv
0.15,rbf,0.8,96,0.0005859374999996336,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gamma0.8_20251219_115628.csv
0.15,rbf,1.0,96,0.0005859374999996336,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelrbf_gamma1.0_20251219_115628.csv
0.15,linear,N/A,96,0.00026336846277378396,0.7999999999999999,0.3333333333333333,0.7818181818181819,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernellinear_gammascale_20251219_115628.csv
0.15,poly,N/A,96,0.0006026434681776379,0.6899999999999998,0.44,0.4909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelpoly_gammascale_20251219_115628.csv
0.15,sigmoid,N/A,96,0.0339391753004915,0.32499999999999996,0.1875,0.5272727272727272,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.150_kernelsigmoid_gammascale_20251219_115628.csv
0.2,rbf,scale,96,1.599409635194972,0.6641666666666666,0.6206896551724138,0.8,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gammascale_20251219_115628.csv
0.2,rbf,auto,96,2.9399052027983408,0.6575,0.5185185185185185,0.7636363636363637,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gammaauto_20251219_115628.csv
0.2,rbf,0.001,96,0.19414389531389717,0.6758333333333333,0.5142857142857142,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gamma0.001_20251219_115629.csv
0.2,rbf,0.01,96,0.0004800415151770576,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gamma0.01_20251219_115629.csv
0.2,rbf,0.05,96,0.0008685168524595921,0.5933333333333333,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gamma0.05_20251219_115629.csv
0.2,rbf,0.1,96,0.0007860026877817128,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gamma0.1_20251219_115629.csv
0.2,rbf,0.3,96,0.0007812500272162126,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gamma0.3_20251219_115629.csv
0.2,rbf,0.5,96,0.000781249999999567,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gamma0.5_20251219_115629.csv
0.2,rbf,0.8,96,0.0007812500000000389,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gamma0.8_20251219_115629.csv
0.2,rbf,1.0,96,0.0007812500000000389,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelrbf_gamma1.0_20251219_115629.csv
0.2,linear,N/A,96,0.0002750900121208341,0.33333333333333337,0.19047619047619047,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernellinear_gammascale_20251219_115630.csv
0.2,poly,N/A,96,0.004034045086437806,0.6883333333333334,0.5641025641025641,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelpoly_gammascale_20251219_115630.csv
0.2,sigmoid,N/A,96,0.11095945520151419,0.3716666666666667,0.19047619047619047,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.200_kernelsigmoid_gammascale_20251219_115630.csv
0.25,rbf,scale,96,3.466163234240447,0.6558333333333333,0.5185185185185185,0.7636363636363637,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gammascale_20251219_115630.csv
0.25,rbf,auto,96,5.557880277495895,0.6575,0.5384615384615384,0.7818181818181819,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gammaauto_20251219_115630.csv
0.25,rbf,0.001,96,0.9427430911839855,0.6725,0.6,0.7818181818181819,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gamma0.001_20251219_115630.csv
0.25,rbf,0.01,96,0.0002800530204801332,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gamma0.01_20251219_115630.csv
0.25,rbf,0.05,96,0.0001205758047634009,0.5941666666666666,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gamma0.05_20251219_115630.csv
0.25,rbf,0.1,96,5.973165245753975e-06,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gamma0.1_20251219_115630.csv
0.25,rbf,0.3,96,3.4155733796836785e-11,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gamma0.3_20251219_115630.csv
0.25,rbf,0.5,96,2.220446049250313e-16,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gamma0.5_20251219_115630.csv
0.25,rbf,0.8,96,0.0,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gamma0.8_20251219_115631.csv
0.25,rbf,1.0,96,0.0,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelrbf_gamma1.0_20251219_115631.csv
0.25,linear,N/A,96,0.00025361107251761674,0.6916666666666667,0.4166666666666667,0.7454545454545455,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernellinear_gammascale_20251219_115631.csv
0.25,poly,N/A,96,0.009281359851460825,0.6933333333333332,0.6,0.7818181818181819,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelpoly_gammascale_20251219_115631.csv
0.25,sigmoid,N/A,96,0.2963245138523059,0.375,0.0,0.7090909090909091,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.250_kernelsigmoid_gammascale_20251219_115631.csv
0.3,rbf,scale,96,5.853900549207832,0.6591666666666667,0.5185185185185185,0.7636363636363637,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gammascale_20251219_115631.csv
0.3,rbf,auto,96,8.807114611065934,0.6591666666666666,0.56,0.8,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gammaauto_20251219_115631.csv
0.3,rbf,0.001,96,2.019259762197955,0.6791666666666666,0.6206896551724138,0.8,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gamma0.001_20251219_115631.csv
0.3,rbf,0.01,96,0.0004132830502978078,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gamma0.01_20251219_115631.csv
0.3,rbf,0.05,96,0.00033428939047519535,0.595,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gamma0.05_20251219_115631.csv
0.3,rbf,0.1,96,0.0002024636197501928,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gamma0.1_20251219_115631.csv
0.3,rbf,0.3,96,0.00019531254095900286,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gamma0.3_20251219_115631.csv
0.3,rbf,0.5,96,0.0001953124999989897,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gamma0.5_20251219_115632.csv
0.3,rbf,0.8,96,0.00019531249999887867,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gamma0.8_20251219_115632.csv
0.3,rbf,1.0,96,0.00019531249999887867,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelrbf_gamma1.0_20251219_115632.csv
0.3,linear,N/A,96,0.0002736181404631842,0.5616666666666668,0.09523809523809523,0.6545454545454545,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernellinear_gammascale_20251219_115632.csv
0.3,poly,N/A,96,0.016374719065922968,0.6966666666666667,0.6666666666666666,0.8363636363636363,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelpoly_gammascale_20251219_115632.csv
0.3,sigmoid,N/A,96,0.7716179410785607,0.4033333333333333,0.0,0.7090909090909091,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p96_nu0.300_kernelsigmoid_gammascale_20251219_115632.csv
0.01,rbf,scale,97,0.00028980907968715713,0.6675,0.5142857142857142,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gammascale_20251219_115632.csv
0.01,rbf,auto,97,0.0002809859271354742,0.6558333333333334,0.5142857142857142,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gammaauto_20251219_115632.csv
0.01,rbf,0.001,97,0.00037660517244384785,0.6758333333333333,0.45,0.6,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gamma0.001_20251219_115632.csv
0.01,rbf,0.01,97,0.00046481708993135237,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gamma0.01_20251219_115632.csv
0.01,rbf,0.05,97,0.0002391910441175453,0.5933333333333333,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gamma0.05_20251219_115632.csv
0.01,rbf,0.1,97,0.0002346081595360883,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gamma0.1_20251219_115633.csv
0.01,rbf,0.3,97,0.00023437500133421246,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gamma0.3_20251219_115633.csv
0.01,rbf,0.5,97,0.00023437500000001409,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gamma0.5_20251219_115633.csv
0.01,rbf,0.8,97,0.00023437500000000715,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gamma0.8_20251219_115633.csv
0.01,rbf,1.0,97,0.00023437500000000715,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelrbf_gamma1.0_20251219_115633.csv
0.01,linear,N/A,97,0.0003080613786101136,0.46166666666666667,0.2222222222222222,0.7454545454545455,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernellinear_gammascale_20251219_115633.csv
0.01,poly,N/A,97,4.3959697577664304e-05,0.6983333333333333,0.4489795918367347,0.509090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelpoly_gammascale_20251219_115633.csv
0.01,sigmoid,N/A,97,0.00022183859186132013,0.36333333333333334,0.23255813953488372,0.4,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.010_kernelsigmoid_gammascale_20251219_115633.csv
0.05,rbf,scale,97,0.0002935905469979777,0.6675,0.5142857142857142,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gammascale_20251219_115633.csv
0.05,rbf,auto,97,0.00015544799425829206,0.6558333333333334,0.5142857142857142,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gammaauto_20251219_115633.csv
0.05,rbf,0.001,97,0.0003707931080099747,0.6758333333333333,0.45,0.6,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gamma0.001_20251219_115633.csv
0.05,rbf,0.01,97,0.0004234410898671159,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gamma0.01_20251219_115633.csv
0.05,rbf,0.05,97,0.00021885798284406287,0.5933333333333333,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gamma0.05_20251219_115634.csv
0.05,rbf,0.1,97,0.00019650079586017166,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gamma0.1_20251219_115634.csv
0.05,rbf,0.3,97,0.00019531250680448337,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gamma0.3_20251219_115634.csv
0.05,rbf,0.5,97,0.0001953125000000444,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gamma0.5_20251219_115634.csv
0.05,rbf,0.8,97,0.00019531250000000971,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gamma0.8_20251219_115634.csv
0.05,rbf,1.0,97,0.00019531250000000971,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelrbf_gamma1.0_20251219_115634.csv
0.05,linear,N/A,97,0.0002716131924671969,0.5166666666666666,0.2857142857142857,0.7272727272727273,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernellinear_gammascale_20251219_115634.csv
0.05,poly,N/A,97,4.767135486333031e-05,0.6933333333333332,0.44,0.4909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelpoly_gammascale_20251219_115634.csv
0.05,sigmoid,N/A,97,0.0004020075849259225,0.26833333333333337,0.12121212121212122,0.4727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.050_kernelsigmoid_gammascale_20251219_115634.csv
0.1,rbf,scale,97,0.0003667257439699756,0.6675,0.5142857142857142,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gammascale_20251219_115634.csv
0.1,rbf,auto,97,0.00038756395846496934,0.6575000000000001,0.5142857142857142,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gammaauto_20251219_115634.csv
0.1,rbf,0.001,97,0.00026550800168203436,0.6758333333333333,0.45,0.6,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gamma0.001_20251219_115635.csv
0.1,rbf,0.01,97,0.0003568026426482135,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gamma0.01_20251219_115635.csv
0.1,rbf,0.05,97,0.0004374568172872796,0.5933333333333333,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gamma0.05_20251219_115635.csv
0.1,rbf,0.1,97,0.00039300157402597457,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gamma0.1_20251219_115635.csv
0.1,rbf,0.3,97,0.0003906250136089945,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gamma0.3_20251219_115635.csv
0.1,rbf,0.5,97,0.0003906250000000888,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gamma0.5_20251219_115635.csv
0.1,rbf,0.8,97,0.00039062500000001943,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gamma0.8_20251219_115635.csv
0.1,rbf,1.0,97,0.00039062500000001943,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelrbf_gamma1.0_20251219_115635.csv
0.1,linear,N/A,97,0.0002826685120815333,0.4033333333333333,0.0,0.7090909090909091,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernellinear_gammascale_20251219_115635.csv
0.1,poly,N/A,97,6.705347601679023e-05,0.6933333333333332,0.44,0.4909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelpoly_gammascale_20251219_115636.csv
0.1,sigmoid,N/A,97,0.00042367036603733587,0.31833333333333336,0.18181818181818182,0.509090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.100_kernelsigmoid_gammascale_20251219_115636.csv
0.15,rbf,scale,97,0.3416830756207326,0.6691666666666667,0.6,0.7818181818181819,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gammascale_20251219_115636.csv
0.15,rbf,auto,97,0.9817798105751022,0.6591666666666667,0.6206896551724138,0.8,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gammaauto_20251219_115636.csv
0.15,rbf,0.001,97,0.00020911984556367338,0.6758333333333333,0.45,0.6,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gamma0.001_20251219_115636.csv
0.15,rbf,0.01,97,0.00028356349197699443,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gamma0.01_20251219_115636.csv
0.15,rbf,0.05,97,0.0006539591051504787,0.5941666666666666,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gamma0.05_20251219_115636.csv
0.15,rbf,0.1,97,0.000589501819693472,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gamma0.1_20251219_115636.csv
0.15,rbf,0.3,97,0.0005859375204130268,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gamma0.3_20251219_115636.csv
0.15,rbf,0.5,97,0.0005859374999996614,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gamma0.5_20251219_115636.csv
0.15,rbf,0.8,97,0.0005859374999996336,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gamma0.8_20251219_115636.csv
0.15,rbf,1.0,97,0.0005859374999996336,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelrbf_gamma1.0_20251219_115637.csv
0.15,linear,N/A,97,0.0002751350743199019,0.7999999999999999,0.3333333333333333,0.7818181818181819,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernellinear_gammascale_20251219_115637.csv
0.15,poly,N/A,97,0.0014768088470376388,0.6899999999999998,0.5,0.6,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelpoly_gammascale_20251219_115637.csv
0.15,sigmoid,N/A,97,0.27572018143885063,0.32499999999999996,0.0,0.7090909090909091,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.150_kernelsigmoid_gammascale_20251219_115637.csv
0.2,rbf,scale,97,1.6352475948156633,0.6641666666666666,0.6206896551724138,0.8,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gammascale_20251219_115637.csv
0.2,rbf,auto,97,3.0997175727214583,0.6575,0.5185185185185185,0.7636363636363637,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gammaauto_20251219_115637.csv
0.2,rbf,0.001,97,0.19593618700513932,0.6758333333333333,0.5142857142857142,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gamma0.001_20251219_115637.csv
0.2,rbf,0.01,97,0.0004883713657531936,0.71,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gamma0.01_20251219_115637.csv
0.2,rbf,0.05,97,0.0008685652071311823,0.5933333333333333,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gamma0.05_20251219_115637.csv
0.2,rbf,0.1,97,0.0007860027445319632,0.5633333333333332,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gamma0.1_20251219_115637.csv
0.2,rbf,0.3,97,0.0007812500272162126,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gamma0.3_20251219_115637.csv
0.2,rbf,0.5,97,0.000781249999999567,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gamma0.5_20251219_115638.csv
0.2,rbf,0.8,97,0.0007812500000000389,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gamma0.8_20251219_115638.csv
0.2,rbf,1.0,97,0.0007812500000000389,0.5,0.42857142857142855,0.2727272727272727,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelrbf_gamma1.0_20251219_115638.csv
0.2,linear,N/A,97,0.0003012747246721256,0.33333333333333337,0.19047619047619047,0.6909090909090909,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernellinear_gammascale_20251219_115638.csv
0.2,poly,N/A,97,0.0067370843637279175,0.6883333333333334,0.6,0.7818181818181819,/home/task5_unified_frame/ckpt/predictions_nuts_resnet50_p97_nu0.200_kernelpoly_gammascale_20251219_115638.csv
