nu,kernel,gamma,percentile,threshold,auc,f1_score,accuracy,predictions_csv
0.1,rbf,0.8,96,0.00039062500000001943,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gamma0.8_20251219_115758.csv
0.1,rbf,1.0,96,0.00039062500000001943,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelrbf_gamma1.0_20251219_115758.csv
0.1,linear,N/A,96,0.00038169991109066113,0.3208333333333333,0.23529411764705882,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernellinear_gammascale_20251219_115758.csv
0.1,poly,N/A,96,7.548750166563089e-05,0.42916666666666664,0.39215686274509803,0.3404255319148936,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelpoly_gammascale_20251219_115758.csv
0.1,sigmoid,N/A,96,0.00040639091260694424,0.5166666666666666,0.56,0.7659574468085106,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.100_kernelsigmoid_gammascale_20251219_115758.csv
0.15,rbf,scale,96,0.18370364365301264,0.7770833333333333,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gammascale_20251219_115758.csv
0.15,rbf,auto,96,0.7475295461540066,0.7708333333333333,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gammaauto_20251219_115758.csv
0.15,rbf,0.001,96,0.0004599239998603365,0.7875,0.6285714285714286,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gamma0.001_20251219_115758.csv
0.15,rbf,0.01,96,0.0002903900151277827,0.7875,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gamma0.01_20251219_115758.csv
0.15,rbf,0.05,96,0.0005859387588434328,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gamma0.05_20251219_115759.csv
0.15,rbf,0.1,96,0.0005859375012249934,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gamma0.1_20251219_115759.csv
0.15,rbf,0.3,96,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gamma0.3_20251219_115759.csv
0.15,rbf,0.5,96,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gamma0.5_20251219_115759.csv
0.15,rbf,0.8,96,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gamma0.8_20251219_115759.csv
0.15,rbf,1.0,96,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelrbf_gamma1.0_20251219_115759.csv
0.15,linear,N/A,96,0.0003218526580013364,0.36875,0.2727272727272727,0.6595744680851063,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernellinear_gammascale_20251219_115759.csv
0.15,poly,N/A,96,5.042501347704673e-05,0.4229166666666667,0.39215686274509803,0.3404255319148936,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelpoly_gammascale_20251219_115759.csv
0.15,sigmoid,N/A,96,0.08267365780831562,0.5041666666666667,0.36363636363636365,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.150_kernelsigmoid_gammascale_20251219_115759.csv
0.2,rbf,scale,96,0.7598048429131324,0.78125,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gammascale_20251219_115759.csv
0.2,rbf,auto,96,1.671055198699387,0.7729166666666667,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gammaauto_20251219_115759.csv
0.2,rbf,0.001,96,0.3087306468758402,0.7875,0.5806451612903226,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gamma0.001_20251219_115759.csv
0.2,rbf,0.01,96,0.0004178794208893998,0.7927083333333333,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gamma0.01_20251219_115800.csv
0.2,rbf,0.05,96,0.0007811636724272563,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gamma0.05_20251219_115800.csv
0.2,rbf,0.1,96,0.0007812500005977552,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gamma0.1_20251219_115800.csv
0.2,rbf,0.3,96,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gamma0.3_20251219_115800.csv
0.2,rbf,0.5,96,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gamma0.5_20251219_115800.csv
0.2,rbf,0.8,96,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gamma0.8_20251219_115800.csv
0.2,rbf,1.0,96,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelrbf_gamma1.0_20251219_115800.csv
0.2,linear,N/A,96,0.00036798160086027346,0.44583333333333336,0.4,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernellinear_gammascale_20251219_115800.csv
0.2,poly,N/A,96,0.018064095416942292,0.4083333333333333,0.391304347826087,0.40425531914893614,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelpoly_gammascale_20251219_115800.csv
0.2,sigmoid,N/A,96,0.16776207993700287,0.5125,0.38095238095238093,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.200_kernelsigmoid_gammascale_20251219_115800.csv
0.25,rbf,scale,96,1.49285345887589,0.775,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gammascale_20251219_115801.csv
0.25,rbf,auto,96,2.691016148979385,0.7749999999999999,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gammaauto_20251219_115801.csv
0.25,rbf,0.001,96,0.8204797991750241,0.7895833333333333,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gamma0.001_20251219_115801.csv
0.25,rbf,0.01,96,0.000308794821250562,0.7875,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gamma0.01_20251219_115801.csv
0.25,rbf,0.05,96,1.1866463395238114e-07,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gamma0.05_20251219_115801.csv
0.25,rbf,0.1,96,2.4382718066817688e-12,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gamma0.1_20251219_115801.csv
0.25,rbf,0.3,96,0.0,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gamma0.3_20251219_115801.csv
0.25,rbf,0.5,96,0.0,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gamma0.5_20251219_115801.csv
0.25,rbf,0.8,96,0.0,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gamma0.8_20251219_115801.csv
0.25,rbf,1.0,96,0.0,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelrbf_gamma1.0_20251219_115801.csv
0.25,linear,N/A,96,0.0003159948603395041,0.46874999999999994,0.43478260869565216,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernellinear_gammascale_20251219_115802.csv
0.25,poly,N/A,96,0.051752931172902715,0.40208333333333335,0.3,0.40425531914893614,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelpoly_gammascale_20251219_115802.csv
0.25,sigmoid,N/A,96,0.2784163929172306,0.5229166666666667,0.2857142857142857,0.6808510638297872,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.250_kernelsigmoid_gammascale_20251219_115802.csv
0.3,rbf,scale,96,2.359639600353232,0.7791666666666667,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gammascale_20251219_115802.csv
0.3,rbf,auto,96,3.947240550937774,0.7625,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gammaauto_20251219_115802.csv
0.3,rbf,0.001,96,1.4500312334068612,0.7854166666666667,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gamma0.001_20251219_115802.csv
0.3,rbf,0.01,96,0.0004071149741796942,0.7875,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gamma0.01_20251219_115802.csv
0.3,rbf,0.05,96,0.00019540852667655707,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gamma0.05_20251219_115802.csv
0.3,rbf,0.1,96,0.00019531250275195867,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gamma0.1_20251219_115802.csv
0.3,rbf,0.3,96,0.00019531249999887867,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gamma0.3_20251219_115802.csv
0.3,rbf,0.5,96,0.00019531249999887867,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gamma0.5_20251219_115802.csv
0.3,rbf,0.8,96,0.00019531249999887867,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gamma0.8_20251219_115802.csv
0.3,rbf,1.0,96,0.00019531249999887867,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelrbf_gamma1.0_20251219_115803.csv
0.3,linear,N/A,96,0.0003489740839576126,0.43333333333333335,0.2608695652173913,0.6382978723404256,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernellinear_gammascale_20251219_115803.csv
0.3,poly,N/A,96,0.0883972166066375,0.3979166666666667,0.2702702702702703,0.425531914893617,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelpoly_gammascale_20251219_115803.csv
0.3,sigmoid,N/A,96,0.382846823602801,0.6104166666666667,0.2857142857142857,0.6808510638297872,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p96_nu0.300_kernelsigmoid_gammascale_20251219_115803.csv
0.01,rbf,scale,97,0.00024155281281014465,0.7791666666666667,0.5454545454545454,0.6808510638297872,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gammascale_20251219_115803.csv
0.01,rbf,auto,97,0.0001444775160056411,0.7770833333333333,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gammaauto_20251219_115803.csv
0.01,rbf,0.001,97,0.0003017103065724885,0.7895833333333333,0.6285714285714286,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gamma0.001_20251219_115803.csv
0.01,rbf,0.01,97,0.0003271341695907558,0.7854166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gamma0.01_20251219_115803.csv
0.01,rbf,0.05,97,0.0002343796348582441,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gamma0.05_20251219_115803.csv
0.01,rbf,0.1,97,0.00023437500009525214,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gamma0.1_20251219_115803.csv
0.01,rbf,0.3,97,0.00023437500000000715,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gamma0.3_20251219_115803.csv
0.01,rbf,0.5,97,0.00023437500000000715,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gamma0.5_20251219_115803.csv
0.01,rbf,0.8,97,0.00023437500000000715,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gamma0.8_20251219_115804.csv
0.01,rbf,1.0,97,0.00023437500000000715,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelrbf_gamma1.0_20251219_115804.csv
0.01,linear,N/A,97,0.0003218498436922813,0.40625,0.19047619047619047,0.6382978723404256,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernellinear_gammascale_20251219_115804.csv
0.01,poly,N/A,97,0.00023947031910015324,0.42083333333333334,0.4,0.3617021276595745,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelpoly_gammascale_20251219_115804.csv
0.01,sigmoid,N/A,97,0.00011172764373992284,0.35416666666666663,0.125,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.010_kernelsigmoid_gammascale_20251219_115804.csv
0.05,rbf,scale,97,0.00035616507321756924,0.7791666666666667,0.5882352941176471,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gammascale_20251219_115804.csv
0.05,rbf,auto,97,0.00031289086722485537,0.7770833333333333,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gammaauto_20251219_115804.csv
0.05,rbf,0.001,97,0.0003410170264757062,0.7895833333333333,0.6285714285714286,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gamma0.001_20251219_115804.csv
0.05,rbf,0.01,97,0.0004990157498534313,0.7927083333333333,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gamma0.01_20251219_115804.csv
0.05,rbf,0.05,97,0.00019533455225057068,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gamma0.05_20251219_115804.csv
0.05,rbf,0.1,97,0.0001953125004856423,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gamma0.1_20251219_115804.csv
0.05,rbf,0.3,97,0.00019531250000000971,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gamma0.3_20251219_115804.csv
0.05,rbf,0.5,97,0.00019531250000000971,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gamma0.5_20251219_115804.csv
0.05,rbf,0.8,97,0.00019531250000000971,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gamma0.8_20251219_115805.csv
0.05,rbf,1.0,97,0.00019531250000000971,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelrbf_gamma1.0_20251219_115805.csv
0.05,linear,N/A,97,0.00036247832643832934,0.5166666666666667,0.19047619047619047,0.6382978723404256,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernellinear_gammascale_20251219_115805.csv
0.05,poly,N/A,97,9.760197843093018e-05,0.43124999999999997,0.39215686274509803,0.3404255319148936,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelpoly_gammascale_20251219_115805.csv
0.05,sigmoid,N/A,97,0.00030481405294026744,0.5520833333333334,0.46153846153846156,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.050_kernelsigmoid_gammascale_20251219_115805.csv
0.1,rbf,scale,97,0.00036566308237860894,0.7791666666666667,0.5882352941176471,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gammascale_20251219_115805.csv
0.1,rbf,auto,97,0.13764823570075774,0.7729166666666667,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gammaauto_20251219_115805.csv
0.1,rbf,0.001,97,0.0002076618816405107,0.7895833333333333,0.6285714285714286,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gamma0.001_20251219_115805.csv
0.1,rbf,0.01,97,0.0003180843869908982,0.7927083333333333,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gamma0.01_20251219_115805.csv
0.1,rbf,0.05,97,0.0003906655407320131,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gamma0.05_20251219_115805.csv
0.1,rbf,0.1,97,0.0003906250009678286,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gamma0.1_20251219_115805.csv
0.1,rbf,0.3,97,0.00039062500000001943,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gamma0.3_20251219_115805.csv
0.1,rbf,0.5,97,0.00039062500000001943,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gamma0.5_20251219_115806.csv
0.1,rbf,0.8,97,0.00039062500000001943,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gamma0.8_20251219_115806.csv
0.1,rbf,1.0,97,0.00039062500000001943,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelrbf_gamma1.0_20251219_115806.csv
0.1,linear,N/A,97,0.00040144233777162107,0.3208333333333333,0.23529411764705882,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernellinear_gammascale_20251219_115806.csv
0.1,poly,N/A,97,7.661113568258049e-05,0.42916666666666664,0.39215686274509803,0.3404255319148936,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelpoly_gammascale_20251219_115806.csv
0.1,sigmoid,N/A,97,0.0019531036248676842,0.5166666666666666,0.56,0.7659574468085106,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.100_kernelsigmoid_gammascale_20251219_115806.csv
0.15,rbf,scale,97,0.2519240247960768,0.7770833333333333,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gammascale_20251219_115806.csv
0.15,rbf,auto,97,0.8323835812982472,0.7708333333333333,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gammaauto_20251219_115806.csv
0.15,rbf,0.001,97,0.004862979404726867,0.7875,0.6285714285714286,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gamma0.001_20251219_115806.csv
0.15,rbf,0.01,97,0.00029926456568445196,0.7875,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gamma0.01_20251219_115806.csv
0.15,rbf,0.05,97,0.0005859439366549001,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gamma0.05_20251219_115806.csv
0.15,rbf,0.1,97,0.0005859375012470464,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gamma0.1_20251219_115806.csv
0.15,rbf,0.3,97,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gamma0.3_20251219_115807.csv
0.15,rbf,0.5,97,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gamma0.5_20251219_115807.csv
0.15,rbf,0.8,97,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gamma0.8_20251219_115807.csv
0.15,rbf,1.0,97,0.0005859374999996336,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelrbf_gamma1.0_20251219_115807.csv
0.15,linear,N/A,97,0.00034721121733667426,0.36875,0.3,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernellinear_gammascale_20251219_115807.csv
0.15,poly,N/A,97,5.5201548583754116e-05,0.4229166666666667,0.39215686274509803,0.3404255319148936,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelpoly_gammascale_20251219_115807.csv
0.15,sigmoid,N/A,97,0.1271914500711108,0.5041666666666667,0.36363636363636365,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.150_kernelsigmoid_gammascale_20251219_115807.csv
0.2,rbf,scale,97,0.8951201975556755,0.78125,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gammascale_20251219_115807.csv
0.2,rbf,auto,97,1.8898245606810242,0.7729166666666667,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gammaauto_20251219_115807.csv
0.2,rbf,0.001,97,0.3550706164718036,0.7875,0.6,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gamma0.001_20251219_115807.csv
0.2,rbf,0.01,97,0.0004436685634789114,0.7927083333333333,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gamma0.01_20251219_115807.csv
0.2,rbf,0.05,97,0.000781163734900196,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gamma0.05_20251219_115807.csv
0.2,rbf,0.1,97,0.0007812500005977593,0.5625,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gamma0.1_20251219_115808.csv
0.2,rbf,0.3,97,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gamma0.3_20251219_115808.csv
0.2,rbf,0.5,97,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gamma0.5_20251219_115808.csv
0.2,rbf,0.8,97,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gamma0.8_20251219_115808.csv
0.2,rbf,1.0,97,0.0007812500000000389,0.5,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelrbf_gamma1.0_20251219_115808.csv
0.2,linear,N/A,97,0.0003922954405726623,0.44583333333333336,0.4,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernellinear_gammascale_20251219_115808.csv
0.2,poly,N/A,97,0.020415507134492472,0.4083333333333333,0.391304347826087,0.40425531914893614,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelpoly_gammascale_20251219_115808.csv
0.2,sigmoid,N/A,97,0.23334601856888967,0.5125,0.3,0.7021276595744681,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.200_kernelsigmoid_gammascale_20251219_115808.csv
0.25,rbf,scale,97,1.644761133680429,0.775,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.250_kernelrbf_gammascale_20251219_115808.csv
0.25,rbf,auto,97,2.972962006396501,0.7749999999999999,0.5714285714285714,0.7446808510638298,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.250_kernelrbf_gammaauto_20251219_115808.csv
0.25,rbf,0.001,97,0.8898128827899927,0.7895833333333333,0.5517241379310345,0.723404255319149,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.250_kernelrbf_gamma0.001_20251219_115808.csv
0.25,rbf,0.01,97,0.00031255044560652144,0.7875,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.250_kernelrbf_gamma0.01_20251219_115808.csv
0.25,rbf,0.05,97,1.1866463400789229e-07,0.7229166666666667,0.4838709677419355,0.3191489361702128,/home/task5_unified_frame/ckpt/predictions_zipper_resnet50_p97_nu0.250_kernelrbf_gamma0.05_20251219_115809.csv
